"Site","Day","Month","Year","SurveyDate","Transect","Classcode","Amount","Distance","Latitude","Longitude","Depth_ft","Temp10m","Visibility"
"Coral St Lucus Pt",9,5,2018,"9-May-18",3,"bat star",10,30,36.63777,-121.923,NA,NA,NA
"Coral St Lucus Pt",9,5,2018,"9-May-18",4,"bat star",20,30,36.63777,-121.923,NA,NA,NA
"Coral St Lucus Pt",9,5,2018,"9-May-18",5,"bat star",12,30,36.63777,-121.923,NA,NA,NA
"Coral St Lucus Pt",9,5,2018,"9-May-18",6,"bat star",39,30,36.63777,-121.923,NA,NA,NA
"Coral St Lucus Pt",9,9,2018,"9-Sep-18",1,"bat star",30,30,36.63777,-121.923,31,NA,7
"Coral St Lucus Pt",9,9,2018,"9-Sep-18",2,"bat star",23,30,36.63777,-121.923,28.5,NA,7
"Coral St Lucus Pt",9,9,2018,"9-Sep-18",3,"bat star",19,30,36.63777,-121.923,28.5,NA,10.2
"Coral St Lucus Pt",9,9,2018,"9-Sep-18",4,"bat star",22,30,36.63777,-121.923,19,NA,7
"Coral St Lucus Pt",9,9,2018,"9-Sep-18",5,"bat star",46,30,36.63777,-121.923,22.5,NA,8
"Coral St Lucus Pt",9,9,2018,"9-Sep-18",6,"bat star",16,30,36.63777,-121.923,22.5,NA,9.4
"Corallina Cove",22,9,2018,"22-Sep-18",1,"bat star",10,30,35.2667,-120.902,36.5,NA,5.9
"Corallina Cove",22,9,2018,"22-Sep-18",2,"bat star",9,30,35.2667,-120.902,38,NA,5.9
"Corallina Cove",22,9,2018,"22-Sep-18",3,"bat star",14,30,35.2667,-120.902,37,NA,8
"Corallina Cove",22,9,2018,"22-Sep-18",4,"bat star",5,30,35.2667,-120.902,24.5,NA,8
"Corallina Cove",22,9,2018,"22-Sep-18",5,"bat star",11,30,35.2667,-120.902,30.5,NA,8
"Corallina Cove",22,9,2018,"22-Sep-18",6,"bat star",5,30,35.2667,-120.902,34,NA,8
"Daddy Bob",21,6,2018,"21-Jun-18",1,"bat star",10,30,35.53773,-121.097,40,NA,7.4
"Daddy Bob",21,6,2018,"21-Jun-18",2,"bat star",33,30,35.53773,-121.097,35,NA,8.2
"Daddy Bob",21,6,2018,"21-Jun-18",3,"bat star",23,30,35.53773,-121.097,37,NA,7.5
"Daddy Bob",21,6,2018,"21-Jun-18",4,"bat star",24,30,35.53773,-121.097,29.5,NA,30
"Daddy Bob",21,6,2018,"21-Jun-18",5,"bat star",15,30,35.53773,-121.097,21.5,NA,NA
"Daddy Bob",21,6,2018,"21-Jun-18",6,"bat star",46,30,35.53773,-121.097,29,NA,5
"Dolan",18,6,2018,"18-Jun-18",1,"bat star",14,30,36.10385,-121.628,52.5,NA,4.4
"Dolan",18,6,2018,"18-Jun-18",2,"bat star",12,30,36.10385,-121.628,54.5,NA,4
"Dolan",18,6,2018,"18-Jun-18",3,"bat star",8,30,36.10385,-121.628,55,NA,3.7
"Dolan",18,6,2018,"18-Jun-18",4,"bat star",23,30,36.10385,-121.628,40,NA,3.8
"Dolan",18,6,2018,"18-Jun-18",5,"bat star",15,30,36.10385,-121.628,38.5,NA,4.6
"Dolan",18,6,2018,"18-Jun-18",6,"bat star",53,30,36.10385,-121.628,38.5,NA,4.6
"Esalen",18,6,2018,"18-Jun-18",1,"bat star",17,30,36.12592,-121.647,59,NA,NA
"Esalen",18,6,2018,"18-Jun-18",2,"bat star",3,30,36.12592,-121.647,44.5,NA,4.9
"Esalen",18,6,2018,"18-Jun-18",3,"bat star",9,30,36.12592,-121.647,44.5,NA,4.5
"Esalen",18,6,2018,"18-Jun-18",4,"bat star",27,30,36.12592,-121.647,44.5,NA,3
"Esalen",18,6,2018,"18-Jun-18",5,"bat star",8,30,36.12592,-121.647,50,NA,NA
"Esalen",18,6,2018,"18-Jun-18",6,"bat star",22,30,36.12592,-121.647,37,NA,NA
"Estero",26,8,2018,"26-Aug-18",1,"bat star",56,30,35.47178,-121.021,36,NA,8.5
"Estero",26,8,2018,"26-Aug-18",2,"bat star",39,30,35.47178,-121.021,37,NA,5
"Estero",26,8,2018,"26-Aug-18",3,"bat star",11,30,35.47178,-121.021,38.5,NA,6.3
"Estero",26,8,2018,"26-Aug-18",4,"bat star",39,30,35.47178,-121.021,31,NA,7
"Estero",26,8,2018,"26-Aug-18",5,"bat star",11,30,35.47178,-121.021,34,NA,NA
"Estero",26,8,2018,"26-Aug-18",6,"bat star",4,30,35.47178,-121.021,31.5,NA,5
"Flat Rock",22,9,2018,"22-Sep-18",1,"bat star",6,30,37.50989,-122.517,44.5,NA,NA
"Flat Rock",22,9,2018,"22-Sep-18",2,"bat star",11,30,37.50989,-122.517,39,NA,4
"Flat Rock",22,9,2018,"22-Sep-18",3,"bat star",10,30,37.50989,-122.517,38,NA,4
"Flat Rock",22,9,2018,"22-Sep-18",4,"bat star",6,30,37.50989,-122.517,31,NA,NA
"Flat Rock",22,9,2018,"22-Sep-18",5,"bat star",13,30,37.50989,-122.517,27,NA,3.5
"Flat Rock",22,9,2018,"22-Sep-18",6,"bat star",13,30,37.50989,-122.517,29,NA,3
"Frolic Cove",10,7,2018,"10-Jul-18",1,"bat star",27,30,39.35503,-123.824,20.5,NA,5.5
"Frolic Cove",10,7,2018,"10-Jul-18",2,"bat star",23,30,39.35503,-123.824,19.5,NA,5.5
"Frolic Cove",10,7,2018,"10-Jul-18",3,"bat star",33,30,39.35503,-123.824,18,NA,5.5
"Frolic Cove",10,7,2018,"10-Jul-18",4,"bat star",31,30,39.35503,-123.824,19.5,NA,3.5
"Frolic Cove",10,7,2018,"10-Jul-18",5,"bat star",33,30,39.35503,-123.824,17.5,NA,3.5
"Frolic Cove",10,7,2018,"10-Jul-18",6,"bat star",27,30,39.35503,-123.824,15.5,NA,3.5
"Ft Ross",15,9,2018,"15-Sep-18",1,"bat star",48,30,38.5106,-123.245,30.5,NA,3.2
"Ft Ross",15,9,2018,"15-Sep-18",2,"bat star",45,30,38.5106,-123.245,25.5,NA,3.4
"Ft Ross",15,9,2018,"15-Sep-18",3,"bat star",65,23,38.5106,-123.245,26.5,NA,3.2
"Ft Ross",15,9,2018,"15-Sep-18",4,"bat star",30,30,38.5106,-123.245,23,NA,3.4
"Ft Ross",15,9,2018,"15-Sep-18",5,"bat star",38,30,38.5106,-123.245,20.5,NA,4.5
"Ft Ross",15,9,2018,"15-Sep-18",6,"bat star",42,30,38.5106,-123.245,19,NA,3.7
"Fullers",19,6,2018,"19-Jun-18",1,"bat star",5,30,36.20811,-121.752,30.5,NA,NA
"Fullers",19,6,2018,"19-Jun-18",2,"bat star",27,30,36.20811,-121.752,43,NA,NA
"Fullers",19,6,2018,"19-Jun-18",3,"bat star",34,30,36.20811,-121.752,37.5,NA,4.4
"Fullers",19,6,2018,"19-Jun-18",4,"bat star",10,30,36.20811,-121.752,40,NA,3.6
"Fullers",19,6,2018,"19-Jun-18",5,"bat star",12,30,36.20811,-121.752,35,NA,4
"Fullers",19,6,2018,"19-Jun-18",6,"bat star",50,30,36.20811,-121.752,40,NA,4.5
"Gerstle Cove",28,7,2018,"28-Jul-18",1,"bat star",34,30,38.56646,-123.33,20.5,NA,4
"Gerstle Cove",28,7,2018,"28-Jul-18",2,"bat star",40,30,38.56646,-123.33,18.5,NA,4
"Gerstle Cove",28,7,2018,"28-Jul-18",3,"bat star",40,30,38.56646,-123.33,17.5,NA,4
"Gerstle Cove",28,7,2018,"28-Jul-18",4,"bat star",4,30,38.56646,-123.33,14.5,NA,5
"Gerstle Cove",28,7,2018,"28-Jul-18",5,"bat star",40,30,38.56646,-123.33,14.5,NA,3.8
"Gerstle Cove",28,7,2018,"28-Jul-18",6,"bat star",8,30,38.56646,-123.33,10,NA,3.4
"Goldfish Bowl",29,8,2018,"29-Aug-18",1,"bat star",1,30,34.01473,-119.438,30,NA,12.1
"Goldfish Bowl",29,8,2018,"29-Aug-18",2,"bat star",0,30,34.01473,-119.438,28.5,NA,13
"Goldfish Bowl",29,8,2018,"29-Aug-18",3,"bat star",0,30,34.01473,-119.438,26.5,NA,9
"Goldfish Bowl",29,8,2018,"29-Aug-18",4,"bat star",0,30,34.01473,-119.438,21,NA,7.5
"Goldfish Bowl",29,8,2018,"29-Aug-18",5,"bat star",0,30,34.01473,-119.438,21.5,NA,10.2
"Goldfish Bowl",29,8,2018,"29-Aug-18",6,"bat star",1,30,34.01473,-119.438,21,NA,8.1
"Half Moon Reef",13,10,2018,"13-Oct-18",1,"bat star",8,30,37.48633,-122.49,45,NA,2
"Half Moon Reef",13,10,2018,"13-Oct-18",2,"bat star",58,30,37.48633,-122.49,43,NA,3.7
"Half Moon Reef",13,10,2018,"13-Oct-18",3,"bat star",16,30,37.48633,-122.49,46,NA,NA
"Half Moon Reef",13,10,2018,"13-Oct-18",4,"bat star",3,30,37.48633,-122.49,27,NA,15.2
"Half Moon Reef",13,10,2018,"13-Oct-18",5,"bat star",14,30,37.48633,-122.49,29,NA,3.7
"Half Moon Reef",13,10,2018,"13-Oct-18",6,"bat star",4,30,37.48633,-122.49,27.5,NA,2
"Harmony",21,6,2018,"21-Jun-18",1,"bat star",25,30,35.50028,-121.055,44,NA,7
"Harmony",21,6,2018,"21-Jun-18",2,"bat star",35,30,35.50028,-121.055,42,NA,NA
"Harmony",21,6,2018,"21-Jun-18",3,"bat star",36,30,35.50028,-121.055,40,NA,3.2
"Harmony",21,6,2018,"21-Jun-18",4,"bat star",17,30,35.50028,-121.055,38,NA,NA
"Harmony",21,6,2018,"21-Jun-18",5,"bat star",14,30,35.50028,-121.055,37,NA,3
"Harmony",21,6,2018,"21-Jun-18",6,"bat star",18,30,35.50028,-121.055,36,NA,6.8
"Abalone Cove",14,6,2019,"14-Jun-19",1,"bat star",7,30,33.73615,-118.376,37.5,NA,4
"Abalone Cove",14,6,2019,"14-Jun-19",2,"bat star",3,30,33.73615,-118.376,35.5,NA,4
"Abalone Cove",14,6,2019,"14-Jun-19",3,"bat star",0,30,33.73615,-118.376,35.5,NA,4
"Albion Cove",4,5,2019,"4-May-19",1,"bat star",17,30,39.2283,-123.774,26,NA,3
"Albion Cove",4,5,2019,"4-May-19",2,"bat star",20,30,39.2283,-123.774,25.5,NA,3
"Albion Cove",4,5,2019,"4-May-19",3,"bat star",20,30,39.2283,-123.774,26,NA,3
"Albion Cove",4,5,2019,"4-May-19",4,"bat star",0,30,39.2283,-123.774,16,NA,2.3
"Albion Cove",4,5,2019,"4-May-19",5,"bat star",1,30,39.2283,-123.774,14.5,NA,2
"Albion Cove",4,5,2019,"4-May-19",6,"bat star",0,30,39.2283,-123.774,15.5,NA,2
"Andrew Molera",18,6,2019,"18-Jun-19",1,"bat star",35,30,36.27845,-121.881,42,NA,5
"Andrew Molera",18,6,2019,"18-Jun-19",2,"bat star",36,30,36.27845,-121.881,53,NA,5.7
"Andrew Molera",18,6,2019,"18-Jun-19",3,"bat star",20,30,36.27845,-121.881,43.5,NA,7.9
"Andrew Molera",18,6,2019,"18-Jun-19",4,"bat star",11,30,36.27845,-121.881,40,NA,4.4
"Andrew Molera",18,6,2019,"18-Jun-19",5,"bat star",49,30,36.27845,-121.881,30,NA,7
"Andrew Molera",18,6,2019,"18-Jun-19",6,"bat star",14,30,36.27845,-121.881,34.5,NA,7
"Aquarium",5,5,2019,"5-May-19",1,"bat star",11,30,36.61923,-121.899,36,NA,5.8
"Aquarium",5,5,2019,"5-May-19",2,"bat star",18,30,36.61923,-121.899,39,NA,6.2
"Aquarium",5,5,2019,"5-May-19",3,"bat star",11,30,36.61923,-121.899,40,NA,6.2
"Aquarium",5,5,2019,"5-May-19",4,"bat star",8,30,36.61923,-121.899,24,NA,6
"Aquarium",5,5,2019,"5-May-19",5,"bat star",8,30,36.61923,-121.899,24.5,NA,5.4
"Aquarium",5,5,2019,"5-May-19",6,"bat star",18,30,36.61923,-121.899,25,NA,6
"Asilomar",3,10,2019,"3-Oct-19",1,"bat star",34,30,36.6346,-121.946,52,NA,10
"Asilomar",3,10,2019,"3-Oct-19",2,"bat star",27,30,36.6346,-121.946,46,NA,10
"Asilomar",3,10,2019,"3-Oct-19",3,"bat star",63,30,36.6346,-121.946,56.5,NA,NA
"Asilomar",3,10,2019,"3-Oct-19",4,"bat star",49,30,36.6346,-121.946,42.5,NA,NA
"Asilomar",3,10,2019,"3-Oct-19",5,"bat star",52,5,36.6346,-121.946,36.5,NA,NA
"Asilomar",3,10,2019,"3-Oct-19",6,"bat star",55,30,36.6346,-121.946,46,NA,NA
"Beach Street",13,10,2019,"13-Oct-19",1,"bat star",7,30,37.5244,-122.526,55,NA,7.6
"Beach Street",13,10,2019,"13-Oct-19",2,"bat star",11,30,37.5244,-122.526,58.5,NA,5.9
"Beach Street",13,10,2019,"13-Oct-19",3,"bat star",35,30,37.5244,-122.526,51.5,NA,9.2
"Beach Street",13,10,2019,"13-Oct-19",4,"bat star",9,30,37.5244,-122.526,21,NA,NA
"Beach Street",13,10,2019,"13-Oct-19",5,"bat star",8,30,37.5244,-122.526,29.5,NA,5.7
"Beach Street",13,10,2019,"13-Oct-19",6,"bat star",47,30,37.5244,-122.526,30,NA,7.4
"Big Creek",13,8,2019,"13-Aug-19",1,"bat star",26,30,36.06918,-121.601,45,NA,2.5
"Big Creek",13,8,2019,"13-Aug-19",2,"bat star",32,30,36.06918,-121.601,49.5,NA,4
"Big Creek",13,8,2019,"13-Aug-19",3,"bat star",35,30,36.06918,-121.601,51,NA,4
"Big Creek",13,8,2019,"13-Aug-19",4,"bat star",16,30,36.06918,-121.601,29,NA,2.8
"Big Creek",13,8,2019,"13-Aug-19",5,"bat star",15,30,36.06918,-121.601,30.5,NA,4
"Big Creek",13,8,2019,"13-Aug-19",6,"bat star",15,30,36.06918,-121.601,31.5,NA,2.8
"Bird Rock",13,12,2019,"13-Dec-19",1,"bat star",0,30,33.4508,-118.488,43,NA,17
"Bird Rock",13,12,2019,"13-Dec-19",2,"bat star",0,30,33.4508,-118.488,42,NA,17
"Bird Rock",13,12,2019,"13-Dec-19",3,"bat star",0,30,33.4508,-118.488,43.5,NA,17
"Bird Rock",13,12,2019,"13-Dec-19",4,"bat star",0,30,33.4508,-118.488,25.5,NA,17
"Bird Rock",13,12,2019,"13-Dec-19",5,"bat star",0,30,33.4508,-118.488,25.5,NA,17
"Bird Rock",13,12,2019,"13-Dec-19",6,"bat star",0,30,33.4508,-118.488,25,NA,17
"Breakwater",2,8,2019,"2-Aug-19",1,"bat star",26,30,36.61045,-121.894,18,NA,3
"Breakwater",2,8,2019,"2-Aug-19",2,"bat star",23,30,36.61045,-121.894,16.5,NA,3
"Breakwater",2,8,2019,"2-Aug-19",3,"bat star",4,30,36.61045,-121.894,23.5,NA,3.5
"Breakwater",2,8,2019,"2-Aug-19",4,"bat star",8,30,36.61045,-121.894,17,NA,5
"Breakwater",2,8,2019,"2-Aug-19",5,"bat star",47,30,36.61045,-121.894,14.5,NA,3.5
"Breakwater",2,8,2019,"2-Aug-19",6,"bat star",26,30,36.61045,-121.894,25,NA,3.5
"Breakwater",13,5,2019,"13-May-19",1,"bat star",29,30,36.61045,-121.894,20.5,NA,3.5
"Breakwater",13,5,2019,"13-May-19",2,"bat star",12,30,36.61045,-121.894,17,NA,3.5
"Breakwater",13,5,2019,"13-May-19",3,"bat star",7,30,36.61045,-121.894,25.5,NA,3
"Breakwater",13,5,2019,"13-May-19",4,"bat star",5,30,36.61045,-121.894,16,NA,3.5
"Breakwater",13,5,2019,"13-May-19",5,"bat star",5,30,36.61045,-121.894,18,NA,3.5
"Breakwater",13,5,2019,"13-May-19",6,"bat star",17,30,36.61045,-121.894,26,NA,3
"Broomtail Reef",21,9,2019,"21-Sep-19",1,"bat star",0,30,32.69423,-117.268,40.5,NA,7
"Broomtail Reef",21,9,2019,"21-Sep-19",2,"bat star",0,30,32.69423,-117.268,38.5,NA,7
"Broomtail Reef",21,9,2019,"21-Sep-19",3,"bat star",0,30,32.69423,-117.268,36,NA,3
"Broomtail Reef",21,9,2019,"21-Sep-19",4,"bat star",0,30,32.69423,-117.268,34,NA,7
"Broomtail Reef",21,9,2019,"21-Sep-19",5,"bat star",0,30,32.69423,-117.268,34,NA,7
"Broomtail Reef",21,9,2019,"21-Sep-19",6,"bat star",0,30,32.69423,-117.268,37,NA,7
"Carmel River",3,8,2019,"3-Aug-19",1,"bat star",20,30,36.53908,-121.935,49.5,NA,NA
"Carmel River",3,8,2019,"3-Aug-19",2,"bat star",25,30,36.53908,-121.935,51.5,NA,NA
"Carmel River",3,8,2019,"3-Aug-19",3,"bat star",26,30,36.53908,-121.935,59,NA,10
"Carmel River",3,8,2019,"3-Aug-19",4,"bat star",21,30,36.53908,-121.935,31.5,NA,10.7
"Carmel River",3,8,2019,"3-Aug-19",5,"bat star",21,30,36.53908,-121.935,35,NA,10.7
"Carmel River",3,8,2019,"3-Aug-19",6,"bat star",26,30,36.53908,-121.935,38.5,NA,10
"Casino Point",6,10,2019,"6-Oct-19",1,"bat star",0,30,33.34917,-118.325,46,NA,10.3
"Casino Point",6,10,2019,"6-Oct-19",2,"bat star",0,30,33.34917,-118.325,45.5,NA,5
"Casino Point",6,10,2019,"6-Oct-19",3,"bat star",0,30,33.34917,-118.325,49.5,NA,5.2
"Casino Point",6,10,2019,"6-Oct-19",4,"bat star",0,30,33.34917,-118.325,27,NA,14
"Casino Point",6,10,2019,"6-Oct-19",5,"bat star",0,30,33.34917,-118.325,23,NA,6
"Casino Point",6,10,2019,"6-Oct-19",6,"bat star",0,30,33.34917,-118.325,29.5,NA,10
"Casino Point",22,6,2019,"22-Jun-19",1,"bat star",0,30,33.34917,-118.325,50,NA,5
"Casino Point",22,6,2019,"22-Jun-19",2,"bat star",0,30,33.34917,-118.325,52,NA,5
"Casino Point",22,6,2019,"22-Jun-19",3,"bat star",0,30,33.34917,-118.325,49,NA,5
"Casino Point",22,6,2019,"22-Jun-19",4,"bat star",0,30,33.34917,-118.325,28,NA,5
"Casino Point",22,6,2019,"22-Jun-19",5,"bat star",0,30,33.34917,-118.325,28,NA,5
"Casino Point",22,6,2019,"22-Jun-19",6,"bat star",0,30,33.34917,-118.325,32,NA,5
"Caspar",12,7,2019,"12-Jul-19",1,"bat star",1,30,39.36173,-123.822,20.5,NA,5
"Caspar",12,7,2019,"12-Jul-19",2,"bat star",4,30,39.36173,-123.822,21,NA,5
"Caspar",12,7,2019,"12-Jul-19",3,"bat star",1,30,39.36173,-123.822,20.5,NA,5
"Caspar",12,7,2019,"12-Jul-19",4,"bat star",7,30,39.36173,-123.822,20.5,NA,4
"Caspar",12,7,2019,"12-Jul-19",5,"bat star",15,30,39.36173,-123.822,18.5,NA,4
"Caspar",12,7,2019,"12-Jul-19",6,"bat star",14,30,39.36173,-123.822,20.5,NA,4
"Caspar North",10,8,2019,"10-Aug-19",1,"bat star",2,30,39.36443,-123.821,18.5,NA,4
"Caspar North",10,8,2019,"10-Aug-19",2,"bat star",5,30,39.36443,-123.821,17.5,NA,4
"Caspar North",10,8,2019,"10-Aug-19",3,"bat star",17,30,39.36443,-123.821,21.5,NA,4
"Caspar North",10,8,2019,"10-Aug-19",4,"bat star",8,30,39.36443,-123.821,37,NA,4
"Caspar North",10,8,2019,"10-Aug-19",5,"bat star",23,30,39.36443,-123.821,34.5,NA,4
"Caspar North",10,8,2019,"10-Aug-19",6,"bat star",26,30,39.36443,-123.821,36.5,NA,4
"Cat Harbor",24,11,2019,"24-Nov-19",1,"bat star",0,30,33.42609,-118.512,29,NA,8
"Cat Harbor",24,11,2019,"24-Nov-19",2,"bat star",0,30,33.42609,-118.512,17,NA,8.3
"Cat Harbor",24,11,2019,"24-Nov-19",3,"bat star",0,30,33.42609,-118.512,20,NA,8
"Cat Harbor",24,11,2019,"24-Nov-19",4,"bat star",0,30,33.42609,-118.512,20,NA,16.9
"Cat Harbor",24,11,2019,"24-Nov-19",5,"bat star",0,30,33.42609,-118.512,11.5,NA,9
"Cat Harbor",24,11,2019,"24-Nov-19",6,"bat star",0,30,33.42609,-118.512,12,NA,7
"Cathedral Cove",6,8,2019,"6-Aug-19",1,"bat star",0,30,34.0165,-119.368,18.5,NA,7
"Cathedral Cove",6,8,2019,"6-Aug-19",2,"bat star",0,30,34.0165,-119.368,33,NA,5
"Cathedral Cove",6,8,2019,"6-Aug-19",3,"bat star",0,30,34.0165,-119.368,26,NA,7
"Cathedral Cove",6,8,2019,"6-Aug-19",4,"bat star",0,30,34.0165,-119.368,14.5,NA,7
"Cathedral Cove",6,8,2019,"6-Aug-19",5,"bat star",0,30,34.0165,-119.368,12.5,NA,6.8
"Cathedral Cove",6,8,2019,"6-Aug-19",6,"bat star",0,30,34.0165,-119.368,21.5,NA,6.5
"Coral St Lucus Pt",8,9,2019,"8-Sep-19",1,"bat star",21,30,36.63777,-121.923,26.5,NA,4
"Coral St Lucus Pt",8,9,2019,"8-Sep-19",2,"bat star",16,30,36.63777,-121.923,33,NA,9.2
"Coral St Lucus Pt",8,9,2019,"8-Sep-19",3,"bat star",8,30,36.63777,-121.923,27.5,NA,5
"Coral St Lucus Pt",8,9,2019,"8-Sep-19",4,"bat star",16,30,36.63777,-121.923,27,NA,4
"Coral St Lucus Pt",8,9,2019,"8-Sep-19",5,"bat star",30,30,36.63777,-121.923,16.5,NA,9.2
"Coral St Lucus Pt",8,9,2019,"8-Sep-19",6,"bat star",20,30,36.63777,-121.923,19.5,NA,5
"Coral St Lucus Pt",29,6,2019,"29-Jun-19",1,"bat star",10,30,36.63777,-121.923,26.5,NA,3.5
"Coral St Lucus Pt",29,6,2019,"29-Jun-19",2,"bat star",14,30,36.63777,-121.923,26,NA,5
"Coral St Lucus Pt",29,6,2019,"29-Jun-19",3,"bat star",5,30,36.63777,-121.923,29,NA,6.4
"Coral St Lucus Pt",29,6,2019,"29-Jun-19",4,"bat star",32,30,36.63777,-121.923,21,NA,3.5
"Coral St Lucus Pt",29,6,2019,"29-Jun-19",5,"bat star",7,30,36.63777,-121.923,17.5,NA,4.7
"Coral St Lucus Pt",29,6,2019,"29-Jun-19",6,"bat star",18,30,36.63777,-121.923,16.5,NA,4.7
"Corallina Cove",8,9,2019,"8-Sep-19",1,"bat star",18,30,35.2667,-120.902,41.5,NA,5.6
"Corallina Cove",8,9,2019,"8-Sep-19",2,"bat star",31,30,35.2667,-120.902,39.5,NA,5.6
"Corallina Cove",8,9,2019,"8-Sep-19",3,"bat star",13,30,35.2667,-120.902,38,NA,4.9
"Corallina Cove",8,9,2019,"8-Sep-19",4,"bat star",1,30,35.2667,-120.902,23.5,NA,4.2
"Corallina Cove",8,9,2019,"8-Sep-19",5,"bat star",4,30,35.2667,-120.902,27,NA,4.2
"Corallina Cove",8,9,2019,"8-Sep-19",6,"bat star",23,30,35.2667,-120.902,32,NA,3.1
"Cueva Valdez",5,8,2019,"5-Aug-19",1,"bat star",41,30,34.055,-119.81,38.5,NA,5.6
"Cueva Valdez",5,8,2019,"5-Aug-19",2,"bat star",36,30,34.055,-119.81,37.5,NA,4
"Cueva Valdez",5,8,2019,"5-Aug-19",3,"bat star",21,30,34.055,-119.81,38.5,NA,6.1
"Cueva Valdez",5,8,2019,"5-Aug-19",4,"bat star",0,30,34.055,-119.81,18.5,NA,4.9
"Cueva Valdez",5,8,2019,"5-Aug-19",5,"bat star",8,30,34.055,-119.81,26,NA,4.8
"Cueva Valdez",5,8,2019,"5-Aug-19",6,"bat star",5,30,34.055,-119.81,25,NA,6.9
"Daddy Bob",20,6,2019,"20-Jun-19",1,"bat star",28,30,35.53773,-121.097,37.5,NA,5.8
"Daddy Bob",20,6,2019,"20-Jun-19",2,"bat star",20,30,35.53773,-121.097,35.5,NA,6.5
"Daddy Bob",20,6,2019,"20-Jun-19",3,"bat star",21,30,35.53773,-121.097,45.5,NA,4
"Daddy Bob",20,6,2019,"20-Jun-19",4,"bat star",20,30,35.53773,-121.097,29.5,NA,5.5
"Daddy Bob",20,6,2019,"20-Jun-19",5,"bat star",34,30,35.53773,-121.097,22.5,NA,3.8
"Daddy Bob",20,6,2019,"20-Jun-19",6,"bat star",5,30,35.53773,-121.097,22.5,NA,5.6
"Divers Cove",31,7,2019,"31-Jul-19",1,"bat star",0,30,33.54317,-117.797,21,NA,5
"Divers Cove",31,7,2019,"31-Jul-19",2,"bat star",0,30,33.54317,-117.797,16,NA,5
"Divers Cove",31,7,2019,"31-Jul-19",3,"bat star",0,30,33.54317,-117.797,20.5,NA,5
"Divers Cove",31,7,2019,"31-Jul-19",4,"bat star",0,30,33.54317,-117.797,16.5,NA,5
"Divers Cove",31,7,2019,"31-Jul-19",5,"bat star",0,30,33.54317,-117.797,14,NA,5
"Divers Cove",31,7,2019,"31-Jul-19",6,"bat star",0,30,33.54317,-117.797,14.5,NA,5
"Dolan",17,6,2019,"17-Jun-19",1,"bat star",19,30,36.10385,-121.628,49,NA,8.4
"Dolan",17,6,2019,"17-Jun-19",2,"bat star",4,30,36.10385,-121.628,48.5,NA,7.3
"Dolan",17,6,2019,"17-Jun-19",3,"bat star",12,30,36.10385,-121.628,51.5,NA,7
"Dolan",17,6,2019,"17-Jun-19",4,"bat star",33,30,36.10385,-121.628,47,NA,4.4
"Dolan",17,6,2019,"17-Jun-19",5,"bat star",48,30,36.10385,-121.628,34.5,NA,6.5
"Dolan",17,6,2019,"17-Jun-19",6,"bat star",15,30,36.10385,-121.628,33.5,NA,6.5
"Esalen",17,6,2019,"17-Jun-19",1,"bat star",18,30,36.12592,-121.647,45,NA,4.2
"Esalen",17,6,2019,"17-Jun-19",2,"bat star",28,30,36.12592,-121.647,46.5,NA,6.8
"Esalen",17,6,2019,"17-Jun-19",3,"bat star",26,30,36.12592,-121.647,44.5,NA,6
"Esalen",17,6,2019,"17-Jun-19",4,"bat star",32,30,36.12592,-121.647,41.5,NA,7.3
"Esalen",17,6,2019,"17-Jun-19",5,"bat star",37,30,36.12592,-121.647,44.5,NA,5.5
"Esalen",17,6,2019,"17-Jun-19",6,"bat star",50,18.5,36.12592,-121.647,40.5,NA,7.5
"Estero",17,8,2019,"17-Aug-19",1,"bat star",5,30,35.47178,-121.021,29.5,NA,3.6
"Estero",17,8,2019,"17-Aug-19",2,"bat star",23,30,35.47178,-121.021,29.5,NA,3.6
"Estero",17,8,2019,"17-Aug-19",3,"bat star",43,30,35.47178,-121.021,35,NA,5.5
"Estero",17,8,2019,"17-Aug-19",4,"bat star",30,30,35.47178,-121.021,39.5,NA,4
"Estero",17,8,2019,"17-Aug-19",5,"bat star",48,30,35.47178,-121.021,37,NA,4
"Estero",17,8,2019,"17-Aug-19",6,"bat star",51,30,35.47178,-121.021,30.5,NA,3.6
"Flat Iron Rock",25,8,2019,"25-Aug-19",1,"bat star",0,30,41.05943,-124.158,21,NA,1.6
"Flat Iron Rock",25,8,2019,"25-Aug-19",2,"bat star",0,30,41.05943,-124.158,22,NA,2
"Flat Iron Rock",25,8,2019,"25-Aug-19",3,"bat star",0,30,41.05943,-124.158,18,NA,1
"Flat Iron Rock",25,8,2019,"25-Aug-19",4,"bat star",0,30,41.05943,-124.158,30,NA,1.6
"Flat Iron Rock",25,8,2019,"25-Aug-19",5,"bat star",0,30,41.05943,-124.158,31,NA,2
"Flat Iron Rock",25,8,2019,"25-Aug-19",6,"bat star",0,30,41.05943,-124.158,32.5,NA,1
"Flat Rock",12,10,2019,"12-Oct-19",1,"bat star",1,30,37.50989,-122.517,53.5,NA,5
"Flat Rock",12,10,2019,"12-Oct-19",2,"bat star",4,30,37.50989,-122.517,48.5,NA,5
"Flat Rock",12,10,2019,"12-Oct-19",3,"bat star",6,30,37.50989,-122.517,44.5,NA,5
"Flat Rock",12,10,2019,"12-Oct-19",4,"bat star",11,30,37.50989,-122.517,28.5,NA,5
